Subject,Scene,FixationNumber,x,y,Duration,Task
1,familiar_90,2,1073,349,213,freeviewing
1,familiar_90,3,1422,619,247,freeviewing
1,familiar_90,4,1320,948,354,freeviewing
1,familiar_90,5,685,907,280,freeviewing
1,familiar_90,6,331,982,227,freeviewing
1,familiar_90,7,572,267,136,freeviewing
1,familiar_90,8,223,877,215,freeviewing
1,familiar_90,9,34,1037,189,freeviewing
1,familiar_90,10,774,903,200,freeviewing
1,familiar_90,11,1086,660,178,freeviewing
1,familiar_90,12,664,430,380,freeviewing
1,familiar_86,1,1238,574,289,freeviewing
1,familiar_86,2,1280,498,172,freeviewing
1,familiar_86,3,309,276,183,freeviewing
1,familiar_86,4,161,407,199,freeviewing
1,familiar_86,5,303,891,188,freeviewing
1,familiar_86,6,136,367,279,freeviewing
1,familiar_86,7,101,356,633,freeviewing
1,familiar_86,8,375,285,296,freeviewing
1,familiar_86,9,1128,918,230,freeviewing
1,familiar_86,10,878,577,258,freeviewing
1,novel_53,1,513,488,311,freeviewing
1,novel_53,2,266,492,215,freeviewing
1,novel_53,3,200,586,206,freeviewing
1,novel_53,4,576,854,188,freeviewing
1,novel_53,5,401,771,240,freeviewing
1,novel_53,6,636,734,258,freeviewing
1,novel_53,7,759,822,218,freeviewing
1,novel_53,8,565,878,192,freeviewing
1,novel_53,9,584,957,117,freeviewing
1,novel_53,10,389,991,172,freeviewing
1,novel_53,11,592,1040,203,freeviewing
1,novel_53,12,102,958,252,freeviewing
1,novel_53,13,293,185,257,freeviewing
1,novel_53,14,799,430,216,freeviewing
1,novel_53,15,1007,759,221,freeviewing
1,novel_53,16,1372,878,120,freeviewing
1,novel_53,17,975,753,313,freeviewing
1,novel_53,18,1025,926,238,freeviewing
1,familiar_77,1,454,701,241,freeviewing
1,familiar_77,2,165,542,173,freeviewing
1,familiar_77,3,247,253,165,freeviewing
1,familiar_77,4,1019,638,245,freeviewing
1,familiar_77,5,1109,672,127,freeviewing
1,familiar_77,6,1372,640,268,freeviewing
1,familiar_77,7,830,717,193,freeviewing
1,familiar_77,8,969,1019,155,freeviewing
1,familiar_77,9,494,736,237,freeviewing
1,familiar_77,10,127,1079,214,freeviewing
1,familiar_77,11,571,992,238,freeviewing
1,novel_93,1,592,547,180,freeviewing
1,novel_93,2,607,517,176,freeviewing
1,novel_93,3,364,632,218,freeviewing
1,novel_93,4,480,634,130,freeviewing
1,novel_93,5,227,674,233,freeviewing
1,novel_93,6,496,917,273,freeviewing
1,novel_93,7,1023,681,276,freeviewing
1,novel_93,8,1254,806,246,freeviewing
1,novel_93,9,1350,781,183,freeviewing
1,novel_93,10,1267,796,108,freeviewing
1,novel_93,11,1386,638,234,freeviewing
1,novel_93,12,1267,450,223,freeviewing
1,novel_93,13,1219,375,238,freeviewing
1,novel_93,14,1237,429,180,freeviewing
1,novel_93,15,1320,873,205,freeviewing
1,novel_93,16,1112,831,336,freeviewing
1,novel_93,17,1137,838,217,freeviewing
1,novel_93,18,1005,916,167,freeviewing
1,novel_93,19,1004,690,186,freeviewing
1,novel_93,20,894,1040,207,freeviewing
1,novel_11,1,697,588,253,freeviewing
1,novel_11,2,827,625,235,freeviewing
1,novel_11,3,926,859,233,freeviewing
1,novel_11,4,1081,756,197,freeviewing
1,novel_11,5,1222,573,212,freeviewing
1,novel_11,6,1167,388,258,freeviewing
1,novel_11,7,955,267,219,freeviewing
1,novel_11,8,935,402,224,freeviewing
1,novel_11,9,575,465,233,freeviewing
1,novel_11,10,518,642,220,freeviewing
1,novel_11,11,174,853,138,freeviewing
1,novel_11,12,669,588,191,freeviewing
1,novel_11,13,287,519,234,freeviewing
1,novel_11,14,160,101,233,freeviewing
1,novel_11,15,78,937,226,freeviewing
1,novel_11,16,495,1033,242,freeviewing
1,novel_51,1,676,793,119,freeviewing
1,novel_51,2,1184,500,266,freeviewing
1,novel_51,3,1244,472,117,freeviewing
1,novel_51,4,1312,603,44,freeviewing
1,novel_51,5,1164,507,463,freeviewing
1,novel_51,6,735,555,246,freeviewing
1,novel_51,7,585,436,172,freeviewing
1,novel_51,8,1056,272,263,freeviewing
1,novel_51,9,661,825,286,freeviewing
1,novel_51,10,323,969,223,freeviewing
1,novel_51,11,139,922,291,freeviewing
1,novel_51,12,127,625,282,freeviewing
1,novel_51,13,84,599,226,freeviewing
1,novel_51,14,270,915,233,freeviewing
1,novel_51,15,129,921,187,freeviewing
1,novel_51,16,246,895,310,freeviewing
1,familiar_99,1,452,518,235,freeviewing
1,familiar_99,2,588,496,196,freeviewing
1,familiar_99,3,444,498,155,freeviewing
1,familiar_99,4,430,979,196,freeviewing
1,familiar_99,5,1267,392,263,freeviewing
1,familiar_99,6,1134,734,168,freeviewing
1,familiar_99,7,1277,352,311,freeviewing
1,familiar_99,8,542,208,251,freeviewing
1,familiar_99,9,301,861,302,freeviewing
1,familiar_99,10,145,935,214,freeviewing
1,familiar_99,11,315,1016,212,freeviewing
1,familiar_99,12,111,944,243,freeviewing
1,familiar_99,13,545,1014,274,freeviewing
1,familiar_99,14,427,475,158,freeviewing
1,novel_7,1,996,717,344,freeviewing
1,novel_7,2,817,930,213,freeviewing
1,novel_7,3,831,763,250,freeviewing
1,novel_7,4,612,745,184,freeviewing
1,novel_7,5,186,753,176,freeviewing
1,novel_7,6,13,1058,199,freeviewing
1,novel_7,7,340,1060,185,freeviewing
1,novel_7,8,51,1050,240,freeviewing
1,novel_7,9,839,718,191,freeviewing
1,novel_7,10,985,727,263,freeviewing
1,novel_7,11,1251,671,162,freeviewing
1,novel_7,12,1006,714,243,freeviewing
1,novel_7,13,946,790,253,freeviewing
1,novel_74,1,681,548,89,freeviewing
1,novel_74,2,833,559,205,freeviewing
1,novel_74,3,883,735,287,freeviewing
1,novel_74,4,830,560,480,freeviewing
1,novel_74,5,836,715,276,freeviewing
1,novel_74,6,1099,555,264,freeviewing
1,novel_74,7,773,320,206,freeviewing
1,novel_74,8,582,495,129,freeviewing
1,novel_74,9,953,204,159,freeviewing
1,novel_74,10,566,483,225,freeviewing
1,novel_74,11,808,705,285,freeviewing
1,novel_74,12,802,727,259,freeviewing
1,novel_74,13,836,689,320,freeviewing
1,novel_74,14,835,560,220,freeviewing
1,novel_74,15,649,1013,301,freeviewing
1,novel_74,16,264,1036,263,freeviewing
1,novel_49,1,595,391,160,freeviewing
1,novel_49,2,798,700,156,freeviewing
1,novel_49,3,575,392,359,freeviewing
1,novel_49,4,368,414,215,freeviewing
1,novel_49,5,1294,638,210,freeviewing
1,novel_49,6,932,737,236,freeviewing
1,novel_49,7,856,725,237,freeviewing
1,novel_49,8,1405,743,195,freeviewing
1,novel_49,9,1296,931,226,freeviewing
1,novel_49,10,839,906,261,freeviewing
1,novel_55,1,428,245,202,freeviewing
1,novel_55,2,639,162,239,freeviewing
1,novel_55,3,692,782,214,freeviewing
1,novel_55,4,782,638,174,freeviewing
1,novel_55,5,882,810,207,freeviewing
1,novel_55,6,651,782,241,freeviewing
1,novel_55,7,232,682,189,freeviewing
1,novel_55,8,57,988,198,freeviewing
1,novel_55,9,356,615,194,freeviewing
1,novel_55,10,60,611,158,freeviewing
1,novel_55,11,1073,746,250,freeviewing
1,novel_55,12,1172,617,196,freeviewing
1,novel_55,13,1267,820,188,freeviewing
1,novel_55,14,654,607,293,freeviewing
1,novel_55,15,687,780,263,freeviewing
1,familiar_54,1,632,425,230,freeviewing
1,familiar_54,2,664,329,148,freeviewing
1,familiar_54,3,875,474,231,freeviewing
1,familiar_54,4,1188,603,296,freeviewing
1,familiar_54,5,981,898,282,freeviewing
1,familiar_54,6,613,1002,197,freeviewing
1,familiar_54,7,188,880,170,freeviewing
1,familiar_54,8,205,902,366,freeviewing
1,familiar_54,9,145,738,378,freeviewing
1,familiar_54,10,618,423,241,freeviewing
1,familiar_54,11,444,484,259,freeviewing
1,familiar_54,12,471,507,177,freeviewing
1,familiar_54,13,326,599,183,freeviewing
1,familiar_54,14,926,550,274,freeviewing
1,familiar_54,15,960,829,367,freeviewing
1,familiar_54,16,1242,612,233,freeviewing
1,novel_43,1,704,341,319,freeviewing
1,novel_43,2,783,436,205,freeviewing
1,novel_43,3,474,432,245,freeviewing
1,novel_43,4,946,210,305,freeviewing
1,novel_43,5,1188,956,204,freeviewing
1,novel_43,6,1140,669,216,freeviewing
1,novel_43,7,1226,494,189,freeviewing
1,novel_43,8,1313,713,175,freeviewing
1,novel_43,9,1414,227,98,freeviewing
1,novel_43,10,1394,243,154,freeviewing
1,novel_43,11,1072,441,227,freeviewing
1,novel_43,12,605,447,209,freeviewing
1,novel_43,13,536,639,194,freeviewing
1,novel_43,14,112,655,224,freeviewing
1,novel_43,15,524,759,164,freeviewing
1,novel_43,16,75,888,294,freeviewing
1,familiar_12,1,723,289,187,freeviewing
1,familiar_12,2,855,503,142,freeviewing
1,familiar_12,3,700,334,172,freeviewing
1,familiar_12,4,808,661,266,freeviewing
1,familiar_12,5,853,546,148,freeviewing
1,familiar_12,6,803,711,158,freeviewing
1,familiar_12,7,881,379,264,freeviewing
1,familiar_12,8,1072,549,275,freeviewing
1,familiar_12,9,367,531,298,freeviewing
1,familiar_12,10,333,574,344,freeviewing
1,familiar_12,11,276,733,260,freeviewing
1,familiar_12,12,269,808,269,freeviewing
1,familiar_12,13,733,936,221,freeviewing
1,familiar_12,14,638,371,194,freeviewing
1,familiar_12,15,357,336,213,freeviewing
1,familiar_12,16,151,458,211,freeviewing
1,novel_75,1,716,631,203,freeviewing
1,novel_75,2,844,163,268,freeviewing
1,novel_75,3,1238,680,202,freeviewing
1,novel_75,4,1025,977,283,freeviewing
1,novel_75,5,458,819,209,freeviewing
1,novel_75,6,104,1033,207,freeviewing
1,novel_75,7,127,500,160,freeviewing
1,novel_75,8,488,134,140,freeviewing
1,novel_75,9,180,675,263,freeviewing
1,novel_75,10,189,1020,250,freeviewing
1,novel_75,11,751,441,231,freeviewing
1,novel_75,12,969,540,186,freeviewing
1,novel_75,13,924,886,223,freeviewing
1,novel_75,14,1003,1027,113,freeviewing
1,novel_75,15,899,823,214,freeviewing
1,familiar_62,1,718,392,247,freeviewing
1,familiar_62,2,426,375,267,freeviewing
1,familiar_62,3,738,343,305,freeviewing
1,familiar_62,4,884,425,171,freeviewing
1,familiar_62,5,1236,543,128,freeviewing
1,familiar_62,6,1333,671,173,freeviewing
1,familiar_62,7,1368,367,159,freeviewing
1,familiar_62,8,1066,1027,265,freeviewing
1,familiar_62,9,1323,334,170,freeviewing
1,familiar_62,10,1334,393,130,freeviewing
1,familiar_62,11,1268,292,170,freeviewing
1,familiar_62,12,1300,435,469,freeviewing
1,familiar_62,13,743,402,334,freeviewing
1,familiar_62,14,369,647,143,freeviewing
1,familiar_62,15,862,660,193,freeviewing
1,familiar_62,16,390,676,250,freeviewing
1,familiar_62,17,424,708,283,freeviewing
1,familiar_62,18,746,391,302,freeviewing
1,familiar_5,1,492,572,274,freeviewing
1,familiar_5,2,457,575,338,freeviewing
1,familiar_5,3,490,576,251,freeviewing
1,familiar_5,4,686,401,258,freeviewing
1,familiar_5,5,1013,858,253,freeviewing
1,familiar_5,6,319,1009,276,freeviewing
1,familiar_5,7,316,493,222,freeviewing
1,familiar_5,8,234,406,198,freeviewing
1,familiar_5,9,22,362,232,freeviewing
1,familiar_5,10,483,565,345,freeviewing
1,familiar_5,11,978,605,273,freeviewing
1,familiar_5,12,1249,398,163,freeviewing
1,novel_81,1,406,476,283,freeviewing
1,novel_81,2,546,299,263,freeviewing
1,novel_81,3,541,263,169,freeviewing
1,novel_81,4,873,712,190,freeviewing
1,novel_81,5,1021,633,122,freeviewing
1,novel_81,6,808,484,128,freeviewing
1,novel_81,7,1019,685,178,freeviewing
1,novel_81,8,1001,773,140,freeviewing
1,novel_81,9,1022,682,226,freeviewing
1,novel_81,10,968,999,206,freeviewing
1,novel_81,11,1332,775,207,freeviewing
1,novel_81,12,1319,684,147,freeviewing
1,novel_81,13,1240,918,249,freeviewing
1,novel_81,14,970,581,244,freeviewing
1,novel_81,15,1379,329,143,freeviewing
1,novel_81,16,1034,624,260,freeviewing
1,novel_81,17,842,708,185,freeviewing
1,novel_81,18,786,481,457,freeviewing
1,novel_81,19,657,575,186,freeviewing
1,familiar_4,1,786,427,265,freeviewing
1,familiar_4,2,398,370,169,freeviewing
1,familiar_4,3,432,767,216,freeviewing
1,familiar_4,4,616,627,168,freeviewing
1,familiar_4,5,627,653,214,freeviewing
1,familiar_4,6,927,1016,230,freeviewing
1,familiar_4,7,1128,529,261,freeviewing
1,familiar_4,8,1058,584,257,freeviewing
1,familiar_4,9,591,94,302,freeviewing
1,familiar_4,10,880,1024,162,freeviewing
1,familiar_4,11,745,714,187,freeviewing
1,familiar_4,12,665,785,311,freeviewing
1,familiar_4,13,142,644,205,freeviewing
1,familiar_45,1,614,527,252,freeviewing
1,familiar_45,2,304,435,192,freeviewing
1,familiar_45,3,608,512,301,freeviewing
1,familiar_45,4,377,444,176,freeviewing
1,familiar_45,5,392,444,268,freeviewing
1,familiar_45,6,503,707,288,freeviewing
1,familiar_45,7,549,741,249,freeviewing
1,familiar_45,8,295,977,240,freeviewing
1,familiar_45,9,259,857,317,freeviewing
1,familiar_45,10,44,1066,207,freeviewing
1,familiar_45,11,254,850,437,freeviewing
1,familiar_45,12,177,882,244,freeviewing
1,familiar_45,13,120,899,197,freeviewing
1,familiar_45,14,221,428,238,freeviewing
1,familiar_45,15,797,839,246,freeviewing
1,familiar_45,16,759,851,56,freeviewing
1,familiar_45,17,940,760,210,freeviewing
1,novel_23,1,647,586,222,freeviewing
1,novel_23,2,647,249,230,freeviewing
1,novel_23,3,799,311,244,freeviewing
1,novel_23,4,775,432,216,freeviewing
1,novel_23,5,1133,599,200,freeviewing
1,novel_23,6,1108,359,166,freeviewing
1,novel_23,7,1302,496,315,freeviewing
1,novel_23,8,1254,322,217,freeviewing
1,novel_23,9,1115,335,188,freeviewing
1,novel_23,10,794,1056,172,freeviewing
1,novel_23,11,519,980,220,freeviewing
1,novel_23,12,409,948,213,freeviewing
1,novel_23,13,354,1018,181,freeviewing
1,novel_23,14,426,1050,100,freeviewing
1,novel_23,15,315,982,260,freeviewing
1,novel_23,16,82,1071,296,freeviewing
1,novel_23,17,883,1018,153,freeviewing
1,novel_23,18,143,1025,234,freeviewing
1,novel_79,1,411,460,188,freeviewing
1,novel_79,2,639,728,151,freeviewing
1,novel_79,3,99,455,429,freeviewing
1,novel_79,4,300,656,132,freeviewing
1,novel_79,5,266,402,217,freeviewing
1,novel_79,6,252,475,312,freeviewing
1,novel_79,7,185,705,242,freeviewing
1,novel_79,8,38,763,122,freeviewing
1,novel_79,9,330,609,289,freeviewing
1,novel_79,10,199,1057,296,freeviewing
1,novel_79,11,769,557,274,freeviewing
1,novel_79,12,1031,731,210,freeviewing
1,novel_8,1,648,495,205,freeviewing
1,novel_8,2,907,393,346,freeviewing
1,novel_8,3,448,503,240,freeviewing
1,novel_8,4,391,493,190,freeviewing
1,novel_8,5,97,640,189,freeviewing
1,novel_8,6,4,1035,176,freeviewing
1,novel_8,7,125,576,228,freeviewing
1,novel_8,8,232,491,205,freeviewing
1,novel_8,9,745,409,318,freeviewing
1,novel_8,10,906,364,209,freeviewing
1,novel_8,11,1234,872,276,freeviewing
1,novel_8,12,801,1025,205,freeviewing
1,familiar_11,1,414,583,225,freeviewing
1,familiar_11,2,1209,753,262,freeviewing
1,familiar_11,3,1067,1046,233,freeviewing
1,familiar_11,4,197,1019,230,freeviewing
1,familiar_11,5,299,1063,340,freeviewing
1,familiar_11,6,205,894,256,freeviewing
1,familiar_11,7,325,1050,142,freeviewing
1,familiar_11,8,20,1076,342,freeviewing
1,novel_66,1,853,759,103,freeviewing
1,novel_66,2,753,0,163,freeviewing
1,novel_66,3,756,47,199,freeviewing
1,novel_66,4,789,57,40,freeviewing
1,novel_66,5,821,51,323,freeviewing
1,novel_66,6,673,31,195,freeviewing
1,novel_66,7,763,330,331,freeviewing
1,novel_66,8,897,426,294,freeviewing
1,novel_66,9,1068,421,222,freeviewing
1,novel_66,10,608,479,239,freeviewing
1,novel_66,11,704,741,182,freeviewing
1,novel_66,12,230,657,175,freeviewing
1,novel_66,13,968,773,123,freeviewing
1,novel_66,14,1019,790,168,freeviewing
1,novel_66,15,1207,805,253,freeviewing
1,novel_66,16,912,962,353,freeviewing
1,novel_66,17,698,621,183,freeviewing
1,novel_66,18,812,798,274,freeviewing
1,novel_66,19,710,768,216,freeviewing
1,novel_90,1,666,349,218,freeviewing
1,novel_90,2,998,663,213,freeviewing
1,novel_90,3,771,330,177,freeviewing
1,novel_90,4,778,259,196,freeviewing
1,novel_90,5,1016,414,380,freeviewing
1,novel_90,6,344,567,250,freeviewing
1,novel_90,7,162,205,139,freeviewing
1,novel_90,8,257,678,108,freeviewing
1,novel_90,9,199,197,227,freeviewing
1,novel_90,10,316,643,236,freeviewing
1,novel_90,11,544,712,155,freeviewing
1,novel_90,12,341,589,199,freeviewing
1,novel_90,13,746,616,184,freeviewing
1,novel_90,14,547,709,204,freeviewing
1,novel_90,15,249,981,378,freeviewing
1,novel_90,16,757,792,270,freeviewing
1,novel_90,17,757,684,206,freeviewing
1,novel_90,18,1015,869,214,freeviewing
1,novel_90,19,629,990,247,freeviewing
1,novel_6,1,617,252,220,freeviewing
1,novel_6,2,865,234,195,freeviewing
1,novel_6,3,1226,851,224,freeviewing
1,novel_6,4,1043,1029,162,freeviewing
1,novel_6,5,1343,1070,184,freeviewing
1,novel_6,6,844,831,284,freeviewing
1,novel_6,7,604,1031,208,freeviewing
1,novel_6,8,197,763,196,freeviewing
1,novel_6,9,121,493,93,freeviewing
1,novel_6,10,143,563,247,freeviewing
1,novel_6,11,102,127,210,freeviewing
1,novel_6,12,300,194,153,freeviewing
1,novel_6,13,136,82,178,freeviewing
1,novel_6,14,537,253,211,freeviewing
1,novel_6,15,693,316,237,freeviewing
1,novel_6,16,939,646,234,freeviewing
1,novel_48,1,730,528,261,freeviewing
1,novel_48,2,860,857,299,freeviewing
1,novel_48,3,718,733,186,freeviewing
1,novel_48,4,619,1024,143,freeviewing
1,novel_48,5,901,712,142,freeviewing
1,novel_48,6,563,1055,235,freeviewing
1,novel_48,7,640,986,346,freeviewing
1,novel_48,8,326,503,300,freeviewing
1,novel_48,9,178,162,285,freeviewing
1,novel_48,10,462,150,209,freeviewing
1,novel_48,11,764,40,100,freeviewing
1,novel_48,12,490,178,208,freeviewing
1,novel_48,13,478,204,207,freeviewing
1,novel_48,14,461,191,217,freeviewing
1,novel_48,15,276,452,275,freeviewing
1,novel_48,16,295,481,172,freeviewing
1,novel_48,17,596,485,270,freeviewing
1,novel_48,18,685,454,181,freeviewing
1,familiar_27,1,789,832,324,freeviewing
1,familiar_27,2,567,1038,183,freeviewing
1,familiar_27,3,470,731,200,freeviewing
1,familiar_27,4,560,803,120,freeviewing
1,familiar_27,5,457,721,198,freeviewing
1,familiar_27,6,411,450,244,freeviewing
1,familiar_27,7,526,821,149,freeviewing
1,familiar_27,8,739,307,276,freeviewing
1,familiar_27,9,1221,276,234,freeviewing
1,familiar_27,10,218,64,136,freeviewing
1,familiar_27,11,1158,422,263,freeviewing
1,familiar_27,12,1170,903,200,freeviewing
1,familiar_27,13,1271,769,148,freeviewing
1,familiar_27,14,1145,913,171,freeviewing
1,familiar_27,15,1093,765,207,freeviewing
1,familiar_27,16,956,952,214,freeviewing
1,familiar_27,17,608,879,255,freeviewing
1,familiar_27,18,797,924,236,freeviewing
1,familiar_27,19,592,1061,149,freeviewing
1,familiar_27,20,1347,885,246,freeviewing
1,familiar_58,1,992,446,244,freeviewing
1,familiar_58,2,908,590,175,freeviewing
1,familiar_58,3,913,745,221,freeviewing
1,familiar_58,4,467,638,196,freeviewing
1,familiar_58,5,412,557,171,freeviewing
1,familiar_58,6,83,346,119,freeviewing
1,familiar_58,7,384,383,230,freeviewing
1,familiar_58,8,388,321,173,freeviewing
1,familiar_58,9,128,119,278,freeviewing
1,familiar_58,10,446,681,221,freeviewing
1,familiar_58,11,376,982,205,freeviewing
1,familiar_58,12,327,968,214,freeviewing
1,familiar_58,13,821,734,278,freeviewing
1,familiar_58,14,788,814,116,freeviewing
1,familiar_58,15,1005,724,237,freeviewing
1,familiar_58,16,1058,667,162,freeviewing
1,familiar_58,17,1101,756,274,freeviewing
1,familiar_58,18,1255,723,146,freeviewing
1,familiar_58,19,1195,766,348,freeviewing
1,familiar_58,20,1164,758,307,freeviewing
1,familiar_28,1,893,505,360,freeviewing
1,familiar_28,2,856,626,214,freeviewing
1,familiar_28,3,955,939,199,freeviewing
1,familiar_28,4,339,822,132,freeviewing
1,familiar_28,5,817,943,236,freeviewing
1,familiar_28,6,230,805,197,freeviewing
1,familiar_28,7,294,775,146,freeviewing
1,familiar_28,8,310,936,169,freeviewing
1,familiar_28,9,259,693,244,freeviewing
1,familiar_28,10,172,329,230,freeviewing
1,familiar_28,11,152,250,166,freeviewing
1,familiar_28,12,291,495,151,freeviewing
1,familiar_28,13,150,190,227,freeviewing
1,familiar_28,14,91,831,186,freeviewing
1,familiar_28,15,26,1029,170,freeviewing
1,familiar_28,16,346,847,260,freeviewing
1,familiar_28,17,450,745,161,freeviewing
1,familiar_28,18,450,410,140,freeviewing
1,familiar_28,19,474,639,134,freeviewing
1,familiar_28,20,438,414,213,freeviewing
1,familiar_28,21,486,629,287,freeviewing
1,familiar_37,1,695,728,310,freeviewing
1,familiar_37,2,887,605,146,freeviewing
1,familiar_37,3,615,708,242,freeviewing
1,familiar_37,4,400,657,199,freeviewing
1,familiar_37,5,366,529,265,freeviewing
1,familiar_37,6,470,660,344,freeviewing
1,familiar_37,7,500,949,274,freeviewing
1,familiar_37,8,469,804,172,freeviewing
1,familiar_37,9,546,953,237,freeviewing
1,familiar_37,10,540,997,136,freeviewing
1,familiar_37,11,811,875,169,freeviewing
1,familiar_37,12,535,1048,261,freeviewing
1,familiar_37,13,634,1032,403,freeviewing
1,familiar_37,14,492,674,180,freeviewing
1,familiar_37,15,469,654,287,freeviewing
1,familiar_37,16,469,535,342,freeviewing
1,familiar_13,1,529,525,264,freeviewing
1,familiar_13,2,1131,452,179,freeviewing
1,familiar_13,3,1159,638,224,freeviewing
1,familiar_13,4,1287,960,216,freeviewing
1,familiar_13,5,587,944,181,freeviewing
1,familiar_13,6,427,817,264,freeviewing
1,familiar_13,7,295,1014,119,freeviewing
1,familiar_13,8,599,566,196,freeviewing
1,familiar_13,9,589,995,298,freeviewing
1,familiar_13,10,90,945,230,freeviewing
1,familiar_13,11,228,128,189,freeviewing
1,familiar_13,12,203,55,128,freeviewing
1,familiar_13,13,560,540,223,freeviewing
1,novel_15,1,476,629,501,freeviewing
1,novel_15,2,351,581,132,freeviewing
1,novel_15,3,400,704,192,freeviewing
1,novel_15,4,453,875,201,freeviewing
1,novel_15,5,241,579,209,freeviewing
1,novel_15,6,310,1057,208,freeviewing
1,novel_15,7,862,819,146,freeviewing
1,novel_15,8,383,997,204,freeviewing
1,novel_15,9,872,724,216,freeviewing
1,novel_15,10,772,216,212,freeviewing
1,novel_15,11,878,185,300,freeviewing
1,novel_15,12,998,195,231,freeviewing
1,novel_15,13,494,186,245,freeviewing
1,novel_15,14,693,600,192,freeviewing
1,novel_15,15,470,619,408,freeviewing
1,novel_15,16,672,554,197,freeviewing
1,novel_15,17,316,556,275,freeviewing
1,novel_15,18,162,560,222,freeviewing
1,novel_57,1,844,522,195,freeviewing
1,novel_57,2,173,593,270,freeviewing
1,novel_57,3,141,598,268,freeviewing
1,novel_57,4,349,159,179,freeviewing
1,novel_57,5,334,339,222,freeviewing
1,novel_57,6,548,405,216,freeviewing
1,novel_57,7,489,598,198,freeviewing
1,novel_57,8,1250,690,224,freeviewing
1,novel_57,9,1118,962,198,freeviewing
1,novel_57,10,547,1019,229,freeviewing
1,novel_57,11,1246,1019,211,freeviewing
1,novel_57,12,1302,1009,219,freeviewing
1,novel_57,13,1057,982,275,freeviewing
1,novel_44,1,711,690,268,freeviewing
1,novel_44,2,1000,603,249,freeviewing
1,novel_44,3,1077,418,242,freeviewing
1,novel_44,4,1100,385,247,freeviewing
1,novel_44,5,607,115,182,freeviewing
1,novel_44,6,600,220,137,freeviewing
1,novel_44,7,624,83,277,freeviewing
1,novel_44,8,597,213,186,freeviewing
1,novel_44,9,699,144,285,freeviewing
1,novel_44,10,739,74,234,freeviewing
1,novel_44,11,627,241,298,freeviewing
1,novel_44,12,609,212,121,freeviewing
1,novel_44,13,644,332,245,freeviewing
1,novel_44,14,704,707,214,freeviewing
1,novel_44,15,652,830,200,freeviewing
1,novel_44,16,635,671,161,freeviewing
1,novel_44,17,655,835,247,freeviewing
1,novel_44,18,144,678,220,freeviewing
1,novel_45,1,694,474,197,freeviewing
1,novel_45,2,373,443,293,freeviewing
1,novel_45,3,324,555,149,freeviewing
1,novel_45,4,739,849,205,freeviewing
1,novel_45,5,875,780,211,freeviewing
1,novel_45,6,1285,741,241,freeviewing
1,novel_45,7,1049,202,233,freeviewing
1,novel_45,8,1036,366,192,freeviewing
1,novel_45,9,1417,110,90,freeviewing
1,novel_45,10,1406,116,51,freeviewing
1,novel_45,11,1007,501,206,freeviewing
1,novel_45,12,685,450,182,freeviewing
1,novel_45,13,798,810,244,freeviewing
1,novel_45,14,639,933,227,freeviewing
1,novel_45,15,534,1078,168,freeviewing
1,novel_45,16,82,909,224,freeviewing
1,novel_45,17,172,896,124,freeviewing
1,novel_45,18,218,830,305,freeviewing
1,novel_17,1,832,661,310,freeviewing
1,novel_17,2,1417,88,231,freeviewing
1,novel_17,3,1094,439,339,freeviewing
1,novel_17,4,1249,530,271,freeviewing
1,novel_17,5,1154,1004,236,freeviewing
1,novel_17,6,840,1022,177,freeviewing
1,novel_17,7,515,974,194,freeviewing
1,novel_17,8,163,925,240,freeviewing
1,novel_17,9,249,593,251,freeviewing
1,novel_17,10,860,692,243,freeviewing
1,novel_17,11,539,439,264,freeviewing
1,novel_17,12,170,341,216,freeviewing
1,novel_17,13,342,394,222,freeviewing
1,novel_17,14,587,440,274,freeviewing
1,novel_17,15,816,698,262,freeviewing
1,novel_17,16,869,697,332,freeviewing
1,familiar_88,1,204,256,238,freeviewing
1,familiar_88,2,687,220,260,freeviewing
1,familiar_88,3,1160,729,180,freeviewing
1,familiar_88,4,1340,685,245,freeviewing
1,familiar_88,5,1199,454,166,freeviewing
1,familiar_88,6,174,675,262,freeviewing
1,familiar_88,7,231,818,184,freeviewing
1,familiar_88,8,200,524,179,freeviewing
1,familiar_88,9,716,979,143,freeviewing
1,familiar_88,10,717,787,138,freeviewing
1,familiar_88,11,856,1059,218,freeviewing
1,familiar_88,12,680,277,308,freeviewing
1,familiar_88,13,630,436,197,freeviewing
1,familiar_88,14,202,727,265,freeviewing
